2024-10-30T11:09:42+07:00,------------------ New Match 5 ------------------
2024-10-30T11:09:42+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:09:46+07:00,[Player A] 🏓 💥 {71} ========== [51] ==========> 🏓 [Player B] 
2024-10-30T11:09:49+07:00,[Player B] 🏓 💥 {66} ========== [56] ==========> 🏓 [Player A] 
2024-10-30T11:09:52+07:00,[Player A] 🏓 💥 {71} ========== [52] ==========> 🏓 [Player B] 
2024-10-30T11:09:55+07:00,[Player B] 🏓 💥 {85} ========== [75] ==========> 🏓 [Player A] 
2024-10-30T11:09:58+07:00,[Player A] 🏓 💥 {100} ========== [74] ==========> 🏓 [Player B] 
2024-10-30T11:10:01+07:00,[Player B] 🏓 💥 {90} ========== [72] ==========> 🏓 [Player A] 
2024-10-30T11:10:04+07:00,[Player A] 🏓 💥 {94} ========== [83] ==========> 💀 [59] [Player B] 
2024-10-30T11:10:04+07:00,[Alert] Player A wins!
2024-10-30T11:10:04+07:00,------------------- Game Over -------------------
2024-10-30T11:13:00+07:00,------------------ New Match 6 ------------------
2024-10-30T11:13:00+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:13:04+07:00,(t1) [Player A] 🏓 💥 {71} ========== [61] ==========> 🏓 [Player B] 
2024-10-30T11:13:07+07:00,(t2) [Player B] 🏓 💥 {66} ========== [58] ==========> 🏓 [Player A] 
2024-10-30T11:13:10+07:00,(t3) [Player A] 🏓 💥 {71} ========== [60] ==========> 🏓 [Player B] 
2024-10-30T11:13:13+07:00,(t4) [Player B] 🏓 💥 {85} ========== [73] ==========> 🏓 [Player A] 
2024-10-30T11:13:16+07:00,(t5) [Player A] 🏓 💥 {100} ========== [81] ==========> 🏓 [Player B] 
2024-10-30T11:13:19+07:00,(t6) [Player B] 🏓 💥 {90} ========== [79] ==========> 🏓 [Player A] 
2024-10-30T11:13:22+07:00,(t7) [Player A] 🏓 💥 {94} ========== [78] ==========> 💀 [59] [Player B] 
2024-10-30T11:13:22+07:00,[Alert] Player A wins!
2024-10-30T11:13:22+07:00,------------------- Game Over -------------------
2024-10-30T11:13:57+07:00,------------------ New Match 7 ------------------
2024-10-30T11:13:57+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:14:01+07:00,(t1) [Player A] 🏓 💥 {71} ========== [67] ==========> 💀 [66] [Player B] 
2024-10-30T11:14:01+07:00,[Alert] Player A wins!
2024-10-30T11:14:01+07:00,------------------- Game Over -------------------
2024-10-30T11:14:11+07:00,------------------ New Match 8 ------------------
2024-10-30T11:14:11+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:14:15+07:00,(t1) [Player A] 🏓 💥 {71} ========== [49] ==========> 🏓 [Player B] 
2024-10-30T11:14:18+07:00,(t2) [Player B] 🏓 💥 {85} ========== [70] ==========> 🏓 [Player A] 
2024-10-30T11:14:21+07:00,(t3) [Player A] 🏓 💥 {100} ========== [73] ==========> 🏓 [Player B] 
2024-10-30T11:14:24+07:00,(t4) [Player B] 🏓 💥 {90} ========== [81] ==========> 🏓 [Player A] 
2024-10-30T11:14:27+07:00,(t5) [Player A] 🏓 💥 {94} ========== [69] ==========> 💀 [59] [Player B] 
2024-10-30T11:14:27+07:00,[Alert] Player A wins!
2024-10-30T11:14:27+07:00,------------------- Game Over -------------------
2024-10-30T11:14:53+07:00,------------------ New Match 9 ------------------
2024-10-30T11:14:53+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:14:57+07:00,(t1) [Player A] 🏓 💥 {83} ========== [58] ==========> 💀 [55] [Player B] 
2024-10-30T11:14:57+07:00,[Alert] Player A wins!
2024-10-30T11:14:57+07:00,------------------- Game Over -------------------
2024-10-30T11:15:01+07:00,------------------ New Match 10 ------------------
2024-10-30T11:15:01+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T11:15:05+07:00,(t1) [Player A] 🏓 💥 {74} ========== [55] ==========> 🏓 [Player B] 
2024-10-30T11:15:08+07:00,(t2) [Player B] 🏓 💥 {97} ========== [89] ==========> 💀 [79] [Player A] 
2024-10-30T11:15:08+07:00,[Alert] Player B wins!
2024-10-30T11:15:08+07:00,------------------- Game Over -------------------
