2024-10-30T14:48:38+07:00,------------------ New Match 11 ------------------
2024-10-30T14:48:38+07:00,Player A 🧍🏻 & Player B 🧍🏻 on the court
2024-10-30T14:48:42+07:00,(t1) [Player A] 🏓 💥 {71} ========== [51] ==========> 🏓 [Player B] 
2024-10-30T14:48:45+07:00,(t2) [Player B] 🏓 💥 {66} ========== [56] ==========> 🏓 [Player A] 
2024-10-30T14:48:48+07:00,(t3) [Player A] 🏓 💥 {71} ========== [52] ==========> 🏓 [Player B] 
2024-10-30T14:48:51+07:00,(t4) [Player B] 🏓 💥 {85} ========== [75] ==========> 🏓 [Player A] 
2024-10-30T14:48:54+07:00,(t5) [Player A] 🏓 💥 {100} ========== [74] ==========> 🏓 [Player B] 
2024-10-30T14:48:57+07:00,(t6) [Player B] 🏓 💥 {90} ========== [72] ==========> 🏓 [Player A] 
2024-10-30T14:49:00+07:00,(t7) [Player A] 🏓 💥 {94} ========== [83] ==========> 💀 [59] [Player B] 
2024-10-30T14:49:00+07:00,[Alert] Player A wins!
2024-10-30T14:49:00+07:00,------------------- Game Over -------------------
